transaction_id,customer_id,card_id,transaction_date,year_month,mcc_code,merchant_category,transaction_type,amount_eur,channel
T000007609,C000602,CC0000537,2025-02-19,202502,5411,Groceries,Debit,29.14,Ecommerce
T000007610,C000820,CC0000463,2024-04-09,202404,4511,Airlines,Debit,168.13,POS
T000007611,C000151,CC0000543,2025-10-23,202510,6011,Cash Withdrawal,Debit,88.22,POS
T000007612,C000263,CC0000882,2025-06-05,202506,5541,Fuel,Debit,38.48,POS
T000007613,C000138,CC0000156,2024-09-07,202409,7011,Hotels,Debit,187.51,ATM
T000007614,C000871,CC0000652,2025-03-17,202503,5999,Retail,Debit,106.35,POS
T000007615,C000699,CC0000271,2025-11-22,202511,4111,Transport,Debit,43.38,POS
T000007616,C000096,CC0000717,2024-03-13,202403,5311,Department Stores,Debit,5.07,Ecommerce
T000007617,C000132,CC0000403,2024-01-29,202401,4722,Travel Agencies,Debit,38.46,Ecommerce
T000007618,C000171,CC0000664,2025-08-02,202508,5541,Fuel,Debit,10.32,POS
T000007619,C000707,CC0000452,2024-07-29,202407,4814,Telecom,Debit,134.41,Ecommerce
T000007620,C000167,CC0000345,2025-09-15,202509,5999,Retail,Debit,253.46,Ecommerce
T000007621,C000339,CC0000974,2025-07-16,202507,6011,Cash Withdrawal,Debit,95.98,ATM
T000007622,C000518,CC0000725,2025-10-29,202510,4814,Telecom,Debit,11.01,POS
T000007623,C000295,CC0000257,2025-07-08,202507,4900,Utilities,Debit,23.55,Ecommerce
T000007624,C000307,CC0000236,2025-11-17,202511,4722,Travel Agencies,Debit,68.95,POS
T000007625,C000722,CC0000542,2025-03-28,202503,4511,Airlines,Debit,269.38,POS
T000007626,C000334,CC0000842,2024-03-19,202403,4511,Airlines,Debit,195.29,Ecommerce
T000007627,C000439,CC0000150,2024-06-01,202406,5311,Department Stores,Debit,371.69,POS
T000007628,C000725,CC0000205,2025-10-05,202510,4511,Airlines,Debit,95.27,POS
T000007629,C000905,CC0000783,2024-07-31,202407,7011,Hotels,Debit,73.07,ATM
T000007630,C000452,CC0000135,2025-11-21,202511,6011,Cash Withdrawal,Debit,87.83,ATM
T000007631,C000790,CC0000251,2025-09-29,202509,5999,Retail,Debit,35.87,ATM
T000007632,C000693,CC0000330,2025-05-19,202505,5999,Retail,Debit,115.97,Ecommerce
T000007633,C000400,CC0000773,2024-04-09,202404,5812,Restaurants,Debit,57.74,Ecommerce
T000007634,C000351,CC0000249,2024-05-14,202405,4722,Travel Agencies,Debit,374.8,POS
T000007635,C000973,CC0000848,2025-06-27,202506,5411,Groceries,Debit,69.22,POS
T000007636,C000793,CC0000158,2024-10-19,202410,5812,Restaurants,Debit,69.16,POS
T000007637,C000502,CC0000242,2024-10-20,202410,5999,Retail,Debit,47.32,ATM
T000007638,C000205,CC0000967,2024-03-06,202403,5812,Restaurants,Debit,122.05,POS
T000007639,C000555,CC0000281,2024-12-01,202412,4722,Travel Agencies,Debit,389.91,POS
T000007640,C000259,CC0000533,2024-01-04,202401,5812,Restaurants,Debit,28.01,Ecommerce
T000007641,C000899,CC0000594,2024-04-13,202404,5691,Clothing,Debit,40.16,POS
T000007642,C000218,CC0000852,2025-11-02,202511,4722,Travel Agencies,Debit,58.96,POS
T000007643,C000041,CC0000382,2025-07-04,202507,7011,Hotels,Debit,289.74,POS
T000007644,C000807,CC0000826,2025-12-10,202512,7011,Hotels,Debit,249.13,ATM
T000007645,C000672,CC0000936,2025-10-27,202510,5999,Retail,Debit,36.14,POS
T000007646,C000646,CC0000164,2025-11-02,202511,5691,Clothing,Debit,40.75,POS
T000007647,C000237,CC0000277,2024-10-24,202410,4722,Travel Agencies,Debit,73.29,POS
T000007648,C000977,CC0000399,2024-07-04,202407,5691,Clothing,Debit,23.14,POS
T000007649,C000902,CC0000824,2025-05-15,202505,4511,Airlines,Debit,85.46,Ecommerce
T000007650,C000564,CC0001015,2025-03-29,202503,4814,Telecom,Debit,48.32,POS
T000007651,C000223,CC0000308,2024-11-11,202411,5541,Fuel,Debit,27.39,POS
T000007652,C000368,CC0000969,2024-12-30,202412,5812,Restaurants,Debit,21.73,Ecommerce
T000007653,C000589,CC0000008,2024-05-26,202405,5691,Clothing,Debit,211.88,Ecommerce
T000007654,C000737,CC0000656,2024-12-28,202412,5311,Department Stores,Debit,37.47,POS
T000007655,C000354,CC0000192,2025-12-04,202512,5912,Pharmacy,Debit,63.93,POS
T000007656,C000889,CC0001012,2024-11-08,202411,4722,Travel Agencies,Debit,209.22,POS
T000007657,C000405,CC0001038,2025-01-12,202501,7011,Hotels,Debit,220.03,ATM
T000007658,C000561,CC0000302,2025-11-18,202511,4511,Airlines,Debit,397.89,Ecommerce
T000007659,C000693,CC0000330,2025-09-14,202509,4511,Airlines,Debit,287.62,ATM
T000007660,C000361,CC0000051,2025-07-31,202507,5691,Clothing,Debit,13.4,Ecommerce
T000007661,C000044,CC0000497,2024-01-04,202401,6011,Cash Withdrawal,Debit,230.66,POS
T000007662,C000725,CC0000205,2025-09-10,202509,5541,Fuel,Debit,43.13,POS
T000007663,C000847,CC0000035,2024-02-26,202402,4722,Travel Agencies,Debit,83.99,POS
T000007664,C000320,CC0000220,2024-01-26,202401,4111,Transport,Debit,172.23,POS
T000007665,C000928,CC0000339,2024-09-14,202409,4900,Utilities,Debit,9.78,POS
T000007666,C000165,CC0000847,2024-10-27,202410,5311,Department Stores,Debit,76.98,POS
T000007667,C000971,CC0000956,2024-03-29,202403,5411,Groceries,Debit,73.92,POS
T000007668,C000887,CC0000913,2025-03-12,202503,4900,Utilities,Debit,145.07,POS
T000007669,C000124,CC0000704,2025-11-03,202511,7011,Hotels,Debit,165.84,POS
T000007670,C000090,CC0000876,2025-04-25,202504,4722,Travel Agencies,Debit,128.39,POS
T000007671,C000544,CC0000800,2025-12-02,202512,5999,Retail,Debit,9.02,POS
T000007672,C000416,CC0000459,2025-10-15,202510,4900,Utilities,Debit,10.86,Ecommerce
T000007673,C000855,CC0000171,2025-08-18,202508,4814,Telecom,Debit,38.02,POS
T000007674,C000229,CC0000256,2024-05-01,202405,5411,Groceries,Debit,129.65,ATM
T000007675,C000142,CC0000944,2025-04-10,202504,6011,Cash Withdrawal,Debit,19.44,POS
T000007676,C000150,CC0000326,2024-03-06,202403,5691,Clothing,Debit,61.49,POS
T000007677,C000962,CC0000336,2025-07-17,202507,4511,Airlines,Debit,375.14,POS
T000007678,C000602,CC0000537,2025-10-14,202510,5541,Fuel,Refund,-163.07,Ecommerce
T000007679,C000382,CC0000951,2024-03-28,202403,5812,Restaurants,Debit,45.5,Ecommerce
T000007680,C000231,CC0000714,2025-01-04,202501,5541,Fuel,Debit,5.35,POS
T000007681,C000827,CC0000697,2024-04-03,202404,6011,Cash Withdrawal,Debit,312.56,POS
T000007682,C000699,CC0000451,2025-01-28,202501,5541,Fuel,Debit,37.81,Ecommerce
T000007683,C000090,CC0000179,2024-11-25,202411,5691,Clothing,Debit,78.52,POS
T000007684,C000961,CC0000424,2025-10-11,202510,5311,Department Stores,Debit,80.17,POS
T000007685,C000967,CC0000376,2024-07-17,202407,4511,Airlines,Debit,118.67,Ecommerce
T000007686,C000771,CC0000647,2025-07-01,202507,5311,Department Stores,Debit,3.47,ATM
T000007687,C000865,CC0000044,2025-04-25,202504,5912,Pharmacy,Debit,60.14,POS
T000007688,C000115,CC0000157,2025-06-17,202506,7011,Hotels,Debit,319.2,POS
T000007689,C000865,CC0001003,2025-12-02,202512,5912,Pharmacy,Debit,114.92,POS
T000007690,C000771,CC0000647,2024-05-15,202405,5999,Retail,Debit,71.79,POS
T000007691,C000012,CC0000655,2024-01-10,202401,4511,Airlines,Debit,308.74,POS
T000007692,C000403,CC0000805,2025-03-29,202503,5541,Fuel,Debit,29.91,POS
T000007693,C000849,CC0000878,2024-03-30,202403,5411,Groceries,Debit,121.48,POS
T000007694,C000017,CC0000070,2024-11-24,202411,5311,Department Stores,Debit,103.2,POS
T000007695,C000488,CC0000194,2025-01-15,202501,5311,Department Stores,Debit,84.37,POS
T000007696,C000511,CC0000948,2025-03-22,202503,4511,Airlines,Debit,159.54,POS
T000007697,C000941,CC0000923,2024-01-09,202401,4511,Airlines,Debit,230.21,Ecommerce
T000007698,C000735,CC0000608,2025-02-24,202502,5411,Groceries,Debit,42.67,POS
T000007699,C000910,CC0000469,2025-07-22,202507,4722,Travel Agencies,Debit,175.72,ATM
T000007700,C000341,CC0000328,2024-01-20,202401,4722,Travel Agencies,Debit,376.41,Ecommerce
T000007701,C000555,CC0000281,2024-10-15,202410,5912,Pharmacy,Debit,84.32,POS
T000007702,C000475,CC0001022,2024-09-08,202409,5999,Retail,Debit,7.0,Ecommerce
T000007703,C000348,CC0000772,2024-09-05,202409,4722,Travel Agencies,Debit,77.24,POS
T000007704,C000903,CC0001099,2024-11-30,202411,7011,Hotels,Debit,299.45,ATM
T000007705,C000750,CC0000815,2024-04-13,202404,5999,Retail,Debit,46.45,POS
T000007706,C000165,CC0000752,2024-12-31,202412,4722,Travel Agencies,Debit,85.19,Ecommerce
T000007707,C000508,CC0001034,2024-02-26,202402,7011,Hotels,Debit,313.4,Ecommerce
T000007708,C000293,CC0000275,2024-03-13,202403,6011,Cash Withdrawal,Debit,807.31,POS
T000007709,C000201,CC0000394,2025-01-26,202501,5411,Groceries,Debit,19.38,Ecommerce
T000007710,C000780,CC0000061,2025-10-17,202510,4511,Airlines,Debit,20.22,POS
T000007711,C000564,CC0001015,2025-05-31,202505,5912,Pharmacy,Debit,156.0,Ecommerce
T000007712,C000490,CC0000409,2024-09-01,202409,4900,Utilities,Debit,27.8,POS
T000007713,C000372,CC0001051,2024-09-09,202409,5912,Pharmacy,Debit,94.01,POS
T000007714,C000176,CC0000304,2024-12-23,202412,5411,Groceries,Debit,27.26,Ecommerce
T000007715,C000338,CC0000910,2024-01-26,202401,5311,Department Stores,Debit,179.11,POS
T000007716,C000310,CC0000063,2025-04-29,202504,5999,Retail,Debit,99.8,POS
T000007717,C000351,CC0000163,2024-04-07,202404,5999,Retail,Debit,27.57,POS
T000007718,C000714,CC0000811,2025-06-08,202506,4900,Utilities,Debit,23.75,POS
T000007719,C000784,CC0000447,2024-09-29,202409,5541,Fuel,Debit,25.97,Ecommerce
T000007720,C000764,CC0000840,2024-10-02,202410,4814,Telecom,Refund,-38.01,POS
T000007721,C000685,CC0000659,2024-11-17,202411,5912,Pharmacy,Debit,115.85,POS
T000007722,C000994,CC0000884,2024-04-04,202404,7011,Hotels,Debit,34.42,POS
T000007723,C000994,CC0000820,2024-06-23,202406,5812,Restaurants,Debit,31.46,ATM
T000007724,C000793,CC0000158,2024-05-31,202405,5541,Fuel,Debit,101.32,POS
T000007725,C000119,CC0000349,2025-09-10,202509,5912,Pharmacy,Debit,103.39,POS
T000007726,C000977,CC0000399,2024-04-30,202404,5999,Retail,Debit,124.36,ATM
T000007727,C000876,CC0000292,2024-04-04,202404,5691,Clothing,Debit,14.97,ATM
T000007728,C000170,CC0000285,2024-06-27,202406,4900,Utilities,Debit,44.4,POS
T000007729,C000490,CC0000266,2024-11-06,202411,4722,Travel Agencies,Debit,80.52,Ecommerce
T000007730,C000491,CC0000172,2025-03-16,202503,4511,Airlines,Debit,607.61,Ecommerce
T000007731,C000734,CC0000419,2024-11-05,202411,5691,Clothing,Debit,60.54,Ecommerce
T000007732,C000562,CC0000210,2025-01-26,202501,5541,Fuel,Debit,24.09,POS
T000007733,C000999,CC0001077,2025-01-12,202501,5999,Retail,Debit,159.1,POS
T000007734,C000138,CC0000965,2024-05-03,202405,5812,Restaurants,Debit,48.83,Ecommerce
T000007735,C000985,CC0000265,2024-01-06,202401,4511,Airlines,Debit,180.38,POS
T000007736,C000011,CC0000294,2025-05-12,202505,4722,Travel Agencies,Debit,491.74,POS
T000007737,C000285,CC0000248,2025-11-19,202511,6011,Cash Withdrawal,Debit,96.41,POS
T000007738,C000832,CC0000827,2024-02-16,202402,7011,Hotels,Debit,289.65,POS
T000007739,C000981,CC0000879,2025-11-01,202511,5311,Department Stores,Debit,38.59,POS
T000007740,C000490,CC0000541,2025-10-26,202510,4111,Transport,Debit,97.31,POS
T000007741,C000490,CC0000266,2025-07-29,202507,4900,Utilities,Debit,66.18,POS
T000007742,C000850,CC0000556,2025-02-17,202502,5311,Department Stores,Debit,110.14,Ecommerce
T000007743,C000835,CC0000258,2024-09-05,202409,4722,Travel Agencies,Debit,181.41,POS
T000007744,C000508,CC0001034,2025-03-07,202503,5999,Retail,Debit,59.04,POS
T000007745,C000961,CC0000580,2024-01-09,202401,5812,Restaurants,Debit,127.74,POS
T000007746,C000520,CC0000648,2024-07-27,202407,5999,Retail,Debit,31.13,Ecommerce
T000007747,C000152,CC0000371,2024-10-14,202410,4814,Telecom,Debit,34.45,Ecommerce
T000007748,C000924,CC0000701,2025-01-08,202501,5691,Clothing,Debit,204.89,ATM
T000007749,C000605,CC0000240,2024-07-18,202407,4900,Utilities,Debit,29.55,POS
T000007750,C000564,CC0001015,2024-11-07,202411,5999,Retail,Debit,39.98,POS
T000007751,C000156,CC0000106,2025-06-13,202506,5691,Clothing,Debit,29.76,Ecommerce
T000007752,C000328,CC0000583,2025-11-25,202511,5812,Restaurants,Debit,35.52,Ecommerce
T000007753,C000855,CC0000171,2025-08-23,202508,4722,Travel Agencies,Debit,35.28,POS
T000007754,C000843,CC0000389,2024-02-25,202402,5999,Retail,Debit,83.85,POS
T000007755,C000805,CC0000022,2025-03-06,202503,5812,Restaurants,Debit,94.81,ATM
T000007756,C000295,CC0000257,2024-11-30,202411,5541,Fuel,Debit,5.65,ATM
T000007757,C000285,CC0000248,2025-01-16,202501,4511,Airlines,Debit,129.74,POS
T000007758,C000656,CC0001008,2025-07-31,202507,4814,Telecom,Debit,41.14,POS
T000007759,C000210,CC0000741,2024-08-26,202408,4111,Transport,Debit,20.13,POS
T000007760,C000272,CC0000423,2025-02-01,202502,5541,Fuel,Debit,19.54,ATM
T000007761,C000717,CC0000197,2025-10-09,202510,7011,Hotels,Debit,154.62,POS
T000007762,C000695,CC0000666,2025-02-16,202502,5691,Clothing,Debit,126.32,POS
T000007763,C000628,CC0000406,2025-02-09,202502,4722,Travel Agencies,Debit,183.39,ATM
T000007764,C000310,CC0000063,2025-10-27,202510,4511,Airlines,Debit,223.95,POS
T000007765,C000124,CC0000704,2024-01-22,202401,5411,Groceries,Debit,33.2,Ecommerce
T000007766,C000693,CC0000330,2024-10-01,202410,5912,Pharmacy,Debit,20.4,POS
T000007767,C000398,CC0000048,2024-12-25,202412,7011,Hotels,Debit,709.27,POS
T000007768,C000774,CC0000950,2024-01-02,202401,6011,Cash Withdrawal,Debit,329.62,POS
T000007769,C000774,CC0000950,2024-12-12,202412,4900,Utilities,Debit,117.2,POS
T000007770,C000768,CC0000677,2025-11-06,202511,4814,Telecom,Debit,70.52,POS
T000007771,C000557,CC0000715,2025-07-29,202507,5411,Groceries,Debit,108.78,Ecommerce
T000007772,C000274,CC0000560,2024-01-25,202401,7011,Hotels,Debit,388.94,POS
T000007773,C000169,CC0001005,2025-10-01,202510,5311,Department Stores,Debit,24.12,POS
T000007774,C000780,CC0000581,2025-08-05,202508,5691,Clothing,Debit,188.34,POS
T000007775,C000108,CC0001089,2025-10-02,202510,5411,Groceries,Debit,110.06,POS
T000007776,C000757,CC0000629,2024-04-11,202404,4814,Telecom,Debit,49.05,Ecommerce
T000007777,C000284,CC0000955,2025-10-16,202510,5912,Pharmacy,Debit,18.33,POS
T000007778,C000693,CC0000330,2024-01-16,202401,4111,Transport,Debit,19.53,POS
T000007779,C000720,CC0000794,2024-01-26,202401,4111,Transport,Debit,70.67,POS
T000007780,C000403,CC0000805,2024-09-15,202409,4814,Telecom,Debit,51.99,POS
T000007781,C000507,CC0000991,2025-08-18,202508,5812,Restaurants,Debit,35.24,POS
T000007782,C000722,CC0000518,2025-09-22,202509,5311,Department Stores,Debit,68.89,POS
T000007783,C000151,CC0000543,2025-04-07,202504,5411,Groceries,Debit,56.59,POS
T000007784,C000758,CC0000481,2024-01-27,202401,7011,Hotels,Debit,208.35,ATM
T000007785,C000302,CC0000689,2025-09-30,202509,4900,Utilities,Debit,20.78,ATM
T000007786,C000161,CC0000813,2024-07-10,202407,6011,Cash Withdrawal,Debit,158.88,POS
T000007787,C000879,CC0000305,2025-06-27,202506,5411,Groceries,Debit,139.11,POS
T000007788,C000813,CC0000416,2024-07-22,202407,5999,Retail,Debit,18.78,Ecommerce
T000007789,C000090,CC0000876,2025-02-17,202502,5912,Pharmacy,Debit,132.57,POS
T000007790,C000861,CC0000780,2024-03-10,202403,5691,Clothing,Debit,136.47,POS
T000007791,C000857,CC0000571,2025-12-29,202512,5311,Department Stores,Debit,65.55,POS
T000007792,C000354,CC0000443,2024-03-08,202403,4814,Telecom,Refund,-65.65,Ecommerce
T000007793,C000693,CC0000528,2025-11-28,202511,5541,Fuel,Debit,60.55,POS
T000007794,C000871,CC0000191,2025-10-24,202510,5999,Retail,Debit,75.91,POS
T000007795,C000442,CC0001018,2024-04-19,202404,5541,Fuel,Debit,41.86,POS
T000007796,C000771,CC0000734,2025-05-22,202505,4900,Utilities,Debit,87.33,Ecommerce
T000007797,C000980,CC0000091,2024-09-08,202409,5999,Retail,Debit,7.44,ATM
T000007798,C000728,CC0001087,2024-08-15,202408,4111,Transport,Debit,227.61,ATM
T000007799,C000877,CC0000272,2024-08-27,202408,4511,Airlines,Debit,385.74,ATM
T000007800,C000781,CC0000180,2024-06-22,202406,5999,Retail,Debit,69.09,POS
T000007801,C000156,CC0000106,2025-12-02,202512,7011,Hotels,Debit,436.17,POS
T000007802,C000359,CC0000612,2024-02-01,202402,5812,Restaurants,Debit,60.87,POS
T000007803,C000740,CC0000154,2024-09-15,202409,4900,Utilities,Debit,91.91,POS
T000007804,C000863,CC0000246,2024-09-18,202409,4111,Transport,Debit,60.78,POS
T000007805,C000166,CC0000074,2024-11-01,202411,5999,Retail,Debit,42.82,POS
T000007806,C000802,CC0000381,2024-08-07,202408,5912,Pharmacy,Debit,80.75,Ecommerce
T000007807,C000928,CC0000339,2025-04-29,202504,5311,Department Stores,Debit,69.98,ATM
T000007808,C000842,CC0000007,2025-10-31,202510,4722,Travel Agencies,Debit,381.3,POS
T000007809,C000773,CC0000513,2025-05-01,202505,7011,Hotels,Debit,109.15,Ecommerce
T000007810,C000214,CC0000986,2024-06-09,202406,5411,Groceries,Debit,10.58,POS
T000007811,C000557,CC0000715,2025-12-28,202512,5411,Groceries,Debit,66.69,POS
T000007812,C000158,CC0000388,2024-10-22,202410,5541,Fuel,Debit,95.5,POS
T000007813,C000129,CC0000422,2024-08-14,202408,4722,Travel Agencies,Debit,843.29,Ecommerce
T000007814,C000409,CC0001023,2025-05-12,202505,5541,Fuel,Debit,79.26,POS
T000007815,C000294,CC0000130,2025-12-12,202512,4900,Utilities,Debit,27.28,Ecommerce
T000007816,C000464,CC0000575,2024-08-22,202408,5999,Retail,Debit,127.8,ATM
T000007817,C000253,CC0000545,2024-05-26,202405,4900,Utilities,Debit,63.17,POS
T000007818,C000891,CC0000657,2025-07-24,202507,4900,Utilities,Debit,128.85,Ecommerce
T000007819,C000320,CC0000861,2024-12-14,202412,4722,Travel Agencies,Debit,178.47,POS
T000007820,C000036,CC0000011,2025-06-14,202506,5912,Pharmacy,Debit,52.9,Ecommerce
T000007821,C000665,CC0000834,2024-11-27,202411,5812,Restaurants,Debit,100.2,POS
T000007822,C000520,CC0000749,2024-01-26,202401,5912,Pharmacy,Debit,108.84,POS
T000007823,C000435,CC0000254,2024-09-21,202409,7011,Hotels,Debit,361.52,POS
T000007824,C000028,CC0000925,2025-09-16,202509,4511,Airlines,Debit,234.81,POS
T000007825,C000892,CC0000023,2025-11-14,202511,4111,Transport,Debit,106.87,Ecommerce
T000007826,C000569,CC0000373,2024-09-22,202409,4111,Transport,Debit,57.67,POS
T000007827,C000190,CC0000411,2025-05-21,202505,5999,Retail,Debit,63.67,POS
T000007828,C000536,CC0000053,2024-03-10,202403,5311,Department Stores,Debit,184.6,Ecommerce
T000007829,C000090,CC0000179,2024-06-07,202406,4722,Travel Agencies,Debit,116.97,POS
T000007830,C000165,CC0000847,2025-05-24,202505,4722,Travel Agencies,Debit,70.11,Ecommerce
T000007831,C000613,CC0000358,2024-01-31,202401,5999,Retail,Debit,64.01,POS
T000007832,C000377,CC0000112,2025-06-29,202506,5411,Groceries,Debit,62.79,POS
T000007833,C000487,CC0000690,2025-12-04,202512,5812,Restaurants,Debit,20.9,Ecommerce
T000007834,C000190,CC0000411,2024-02-21,202402,4814,Telecom,Debit,59.86,Ecommerce
T000007835,C000939,CC0000107,2025-02-28,202502,5999,Retail,Debit,15.96,POS
T000007836,C000435,CC0000420,2024-09-15,202409,4722,Travel Agencies,Debit,99.23,POS
T000007837,C000092,CC0000894,2025-04-14,202504,4814,Telecom,Debit,78.67,ATM
T000007838,C000175,CC0000072,2025-10-15,202510,4900,Utilities,Debit,16.87,POS
T000007839,C000691,CC0000574,2024-02-28,202402,5691,Clothing,Debit,47.92,POS
T000007840,C000297,CC0001030,2025-05-03,202505,7011,Hotels,Debit,34.1,POS
T000007841,C000004,CC0000896,2024-05-13,202405,5912,Pharmacy,Debit,37.96,ATM
T000007842,C000051,CC0000188,2025-01-24,202501,4111,Transport,Debit,127.52,Ecommerce
T000007843,C000967,CC0000376,2024-11-18,202411,4900,Utilities,Debit,240.0,POS
T000007844,C000647,CC0000771,2025-01-03,202501,5311,Department Stores,Debit,52.02,POS
T000007845,C000998,CC0000681,2025-07-12,202507,5311,Department Stores,Debit,76.25,POS
T000007846,C000351,CC0000249,2025-03-20,202503,4722,Travel Agencies,Debit,75.73,POS
T000007847,C000998,CC0000681,2024-09-09,202409,5311,Department Stores,Debit,73.13,POS
T000007848,C000796,CC0000029,2025-04-21,202504,4722,Travel Agencies,Debit,600.67,POS
T000007849,C000544,CC0000202,2025-03-11,202503,5812,Restaurants,Debit,59.97,POS
T000007850,C000645,CC0000211,2024-02-20,202402,5541,Fuel,Debit,116.99,Ecommerce
T000007851,C000941,CC0000923,2025-03-23,202503,4722,Travel Agencies,Debit,95.41,POS
T000007852,C000478,CC0000549,2024-08-31,202408,4900,Utilities,Debit,11.05,Ecommerce
T000007853,C000737,CC0000656,2024-04-16,202404,5411,Groceries,Refund,-44.35,POS
T000007854,C000556,CC0000836,2025-01-19,202501,4722,Travel Agencies,Debit,74.91,POS
T000007855,C000354,CC0000192,2025-01-12,202501,5411,Groceries,Debit,111.78,POS
T000007856,C000069,CC0000828,2025-06-17,202506,4900,Utilities,Debit,113.03,Ecommerce
T000007857,C000342,CC0000871,2024-11-11,202411,5541,Fuel,Debit,20.44,POS
T000007858,C000941,CC0000923,2025-06-26,202506,5311,Department Stores,Debit,81.46,POS
T000007859,C000383,CC0000844,2024-07-24,202407,4722,Travel Agencies,Debit,400.3,POS
T000007860,C000223,CC0000049,2025-03-18,202503,4814,Telecom,Debit,39.26,Ecommerce
T000007861,C000318,CC0000493,2025-12-03,202512,5311,Department Stores,Debit,63.93,ATM
T000007862,C000934,CC0000307,2025-03-04,202503,5999,Retail,Debit,90.31,POS
T000007863,C000044,CC0000497,2025-05-12,202505,4111,Transport,Debit,120.68,POS
T000007864,C000354,CC0000056,2024-09-25,202409,4111,Transport,Debit,65.11,POS
T000007865,C000696,CC0000245,2025-05-08,202505,6011,Cash Withdrawal,Debit,307.0,ATM
